frame,time_remaining,score_a,score_b
186900,315,250,239
186960,315,250,239
187020,315,250,239
187080,313,250,239
187140,312,250,239
187200,312,250,239
187260,312,250,239
187320,311,250,239
187380,311,250,239
187440,312,250,239
187500,312,250,239
187560,311,250,239
187620,312,250,239
187680,311,250,239
187740,317,250,239
187800,317,250,239
187860,317,250,239
187920,317,250,239
187980,317,250,239
188040,317,250,239
188100,317,250,239
188160,317,250,239
188220,317,250,239
188280,317,250,239
188340,317,250,239
188400,317,250,239
188460,317,250,239
188520,317,250,239
188580,317,250,239
188640,317,250,239
188700,317,250,239
188760,317,250,239
188820,317,250,239
188880,250,250,239
188940,250,250,239
189000,250,250,239
189060,250,250,239
189120,250,250,239
189180,250,250,239
189240,250,250,239
189300,250,250,239
189360,250,250,239
189420,250,250,239
189480,250,250,239
189540,250,250,239
189600,250,250,239
189660,250,250,239
189720,250,250,239
189780,250,250,239
189840,182,250,239
189900,187,250,239
189960,187,250,239
190020,187,250,239
190080,187,250,239
190140,187,250,239
190200,187,250,239
190260,187,250,239
190320,187,250,239
190380,187,250,239
190440,187,250,239
190500,338,250,239
190560,186,250,239
190620,185,250,239
190680,185,250,239
190740,185,250,239
190800,185,250,239
190860,185,250,239
190920,185,250,239
190980,183,250,239
191040,241,250,239
191100,187,250,239
191160,187,250,239
191220,180,250,239
191280,112,250,239
191340,117,250,239
191400,118,250,239
191460,116,250,239
191520,175,250,239
191580,175,250,239
191640,175,250,239
191700,175,250,239
191760,115,250,239
191820,115,250,239
191880,115,250,239
191940,113,250,239
192000,111,250,239
192060,117,250,239
192120,117,250,239
192180,117,250,239
192240,117,250,239
192300,117,250,239
192360,117,250,239
192420,110,250,239
192480,110,250,239
192540,110,250,239
192600,110,250,239
192660,92,250,239
192720,97,250,239
192780,157,250,239
192840,157,250,239
192900,157,250,239
192960,157,250,239
193020,157,250,239
193080,157,250,239
193140,158,250,239
193200,158,250,239
193260,156,250,239
193320,96,250,239
193380,156,250,239
193440,156,250,239
193500,156,250,239
193560,156,250,239
193620,156,250,239
193680,156,250,239
193740,156,250,239
193800,156,250,239
193860,156,250,239
193920,96,250,239
193980,96,250,239
194040,96,250,239
194100,82,250,239
194160,155,250,239
194220,155,250,239
194280,155,250,239
194340,155,250,239
194400,155,250,239
194460,155,250,239
194520,155,250,239
194580,153,250,239
194640,155,250,239
194700,155,250,239
194760,153,250,239
194820,151,250,239
194880,97,250,239
194940,97,250,239
195000,90,250,239
195060,72,250,239
195120,72,250,239
195180,72,250,239
195240,72,250,239
195300,72,250,239
195360,72,250,239
195420,72,250,239
195480,72,250,239
195540,72,250,239
195600,132,250,239
195660,132,250,239
195720,72,250,239
195780,82,250,239
195840,82,250,239
195900,82,250,239
195960,82,250,239
196020,82,250,239
196080,77,250,239
196140,78,250,239
196200,76,250,239
196260,75,250,239
196320,75,250,239
196380,73,250,239
196440,71,250,239
196500,77,250,239
196560,77,250,239
196620,79,250,239
196680,132,250,239
196740,192,250,239
196800,192,250,239
196860,192,250,239
196920,192,250,239
196980,192,250,239
197040,192,250,239
197100,192,250,239
197160,192,250,239
197220,132,250,239
197280,132,250,239
197340,132,250,239
197400,192,250,239
197460,192,250,239
197520,192,250,239
197580,192,250,239
197640,192,250,239
197700,192,250,239
197760,192,250,239
197820,192,250,239
197880,192,250,239
197940,132,250,239
198000,132,250,239
198060,132,250,239
198120,192,250,239
198180,192,250,239
198240,192,250,239
198300,192,250,239
198360,192,250,239
198420,197,250,239
198480,197,250,239
198540,197,250,239
198600,197,250,239
198660,198,250,239
198720,196,250,239
198780,196,250,239
198840,136,250,239
198900,136,250,239
198960,136,250,239
199020,136,250,239
199080,136,250,239
199140,196,250,239
199200,195,250,239
199260,193,250,239
199320,192,250,239
199380,197,250,239
199440,197,250,239
199500,130,250,239
199560,130,250,239
199620,130,250,239
199680,130,250,239
199740,130,250,239
199800,130,250,239
199860,130,250,239
199920,130,250,239
199980,130,250,239
200040,130,250,239
200100,130,250,239
200160,130,250,239
200220,130,250,239
200280,130,250,239
200340,130,250,239
200400,130,250,239
200460,130,250,239
200520,130,250,239
200580,130,250,239
200640,130,250,239
200700,130,250,239
200760,130,250,239
200820,130,250,239
200880,130,250,239
200940,130,250,239
201000,130,250,239
201060,130,250,239
201120,130,250,239
201180,130,250,239
201240,130,250,239
201300,130,250,239
201360,130,250,239
201420,130,250,239
201480,130,250,239
201540,130,250,239
201600,67,250,239
201660,62,250,239
201720,157,250,239
201780,68,250,239
201840,66,250,239
201900,65,250,239
201960,63,250,239
202020,62,250,239
202080,67,250,239
202140,67,250,239
202200,60,250,239
202260,472,250,239
202320,477,250,239
202380,478,250,239
202440,476,250,239
202500,476,250,239
202560,476,250,239
202620,476,250,239
202680,476,250,239
202740,476,250,239
202800,475,250,239
202860,475,250,239
202920,475,250,239
202980,475,250,239
203040,475,250,239
203100,475,250,239
203160,475,250,239
203220,475,250,239
203280,475,250,239
203340,475,250,239
203400,475,250,239
203460,475,250,239
203520,475,250,239
203580,473,250,239
203640,473,250,239
203700,473,250,239
203760,473,250,239
203820,473,250,239
203880,473,250,239
203940,473,250,239
204000,473,250,239
204060,473,250,239
204120,473,250,239
204180,453,250,239
204240,471,250,239
204300,477,250,239
204360,477,250,239
204420,477,250,239
204480,477,250,239
204540,477,250,239
204600,477,250,239
204660,477,250,239
204720,477,250,239
204780,477,250,239
204840,477,250,239
204900,477,250,239
204960,477,250,239
205020,477,250,239
205080,477,250,239
205140,477,250,239
205200,477,250,239
205260,477,250,239
205320,477,250,239
205380,477,250,239
205440,477,250,239
205500,477,250,239
205560,477,250,239
205620,477,250,239
205680,477,250,239
205740,477,250,239
205800,477,250,239
205860,477,250,239
205920,477,250,239
205980,470,250,239
206040,452,250,239
206100,452,250,239
206160,452,250,239
206220,452,250,239
206280,452,250,239
206340,452,250,239
206400,452,250,239
206460,452,250,239
206520,457,250,239
206580,458,250,239
206640,458,250,239
206700,456,250,239
206760,455,250,239
206820,453,250,239
206880,451,250,239
206940,457,250,239
207000,457,250,239
207060,457,250,239
207120,459,250,239
207180,432,250,239
207240,437,250,239
207300,437,250,239
207360,447,250,239
207420,437,250,239
207480,447,250,239
207540,447,250,239
207600,447,250,239
207660,437,250,239
207720,437,250,239
207780,437,250,239
207840,437,250,239
207900,437,250,239
207960,437,250,239
208020,437,250,239
208080,437,250,239
208140,437,250,239
208200,437,250,239
208260,437,250,239
208320,437,250,239
208380,437,250,239
208440,437,250,239
208500,437,250,239
208560,437,250,239
208620,437,250,239
208680,437,250,239
208740,437,250,239
208800,437,250,239
208860,447,250,239
208920,447,250,239
208980,437,250,239
209040,447,250,239
209100,447,250,239
209160,447,250,239
209220,437,250,239
209280,436,250,239
209340,435,250,239
209400,435,250,239
209460,435,250,239
209520,435,250,239
209580,435,250,239
209640,435,250,239
209700,433,250,239
209760,433,250,239
209820,433,250,239
209880,433,250,239
209940,433,250,239
210000,433,250,239
210060,433,250,239
210120,433,250,239
210180,433,250,239
210240,443,250,239
210300,82,250,239
210360,437,250,239
210420,437,250,239
210480,437,250,239
210540,437,250,239
210600,437,250,239
210660,437,250,239
210720,437,250,239
210780,437,250,239
210840,437,250,239
210900,437,250,239
210960,437,250,239
211020,437,250,239
211080,437,250,239
211140,437,250,239
211200,437,250,239
211260,437,250,239
211320,437,250,239
211380,437,250,239
211440,437,250,239
211500,437,250,239
211560,437,250,239
211620,437,250,239
211680,437,250,239
211740,437,250,239
211800,437,250,239
211860,437,250,239
211920,437,250,239
211980,437,250,239
212040,437,250,239
212100,437,250,239
212160,437,250,239
212220,437,250,239
212280,437,250,239
212340,437,250,239
212400,437,250,239
212460,437,250,239
212520,437,250,239
212580,437,250,239
212640,437,250,239
212700,437,250,239
212760,437,250,239
212820,437,250,239
212880,437,250,239
212940,437,250,239
213000,437,250,239
213060,437,250,239
213120,440,250,239
213180,492,250,239
213240,497,250,239
213300,497,250,239
213360,497,250,239
213420,497,250,239
213480,497,250,239
213540,497,250,239
213600,497,250,239
213660,497,250,239
213720,496,250,239
213780,496,250,239
213840,496,250,239
213900,496,250,239
213960,496,250,239
214020,496,250,239
214080,496,250,239
214140,496,250,239
214200,496,250,239
214260,496,250,239
214320,496,250,239
214380,496,250,239
214440,496,250,239
214500,496,250,239
214560,496,250,239
214620,496,250,239
214680,496,250,239
214740,496,250,239
214800,496,250,239
214860,496,250,239
214920,496,250,239
214980,496,250,239
215040,496,250,239
215100,496,250,239
215160,496,250,239
215220,496,250,239
215280,496,250,239
215340,496,250,239
215400,496,250,239
215460,496,250,239
215520,496,250,239
215580,496,250,239
215640,496,250,239
215700,496,250,239
215760,496,250,239
215820,496,250,239
215880,496,250,239
215940,496,250,239
216000,496,250,239
216060,496,250,239
216120,496,250,239
216180,496,250,239
216240,496,250,239
216300,496,250,239
216360,496,250,239
216420,496,250,239
216480,496,250,239
216540,496,250,239
216600,496,250,239
216660,495,250,239
216720,495,250,239
216780,495,250,239
216840,493,250,239
216900,492,250,239
216960,497,250,239
217020,497,250,239
217080,490,250,239
217140,490,250,239
217200,490,250,239
217260,490,250,239
217320,490,250,239
217380,490,250,239
217440,490,250,239
217500,490,250,239
217560,490,250,239
217620,490,250,239
217680,490,250,239
217740,490,250,239
217800,490,250,239
217860,490,250,239
217920,490,250,239
217980,490,250,239
218040,490,250,239
218100,490,250,239
218160,490,250,239
218220,490,250,239
218280,490,250,239
218340,490,250,239
218400,490,250,239
218460,490,250,239
218520,490,250,239
218580,490,250,239
218640,490,250,239
218700,490,250,239
218760,490,250,239
218820,490,250,239
218880,490,250,239
218940,490,250,239
219000,490,250,239
219060,490,250,239
219120,490,250,239
219180,422,250,239
219240,427,250,239
219300,427,250,239
219360,427,250,239
219420,427,250,239
219480,427,250,239
219540,428,250,239
219600,428,250,239
219660,428,250,239
219720,428,250,239
219780,428,250,239
219840,428,250,239
219900,428,250,239
219960,428,250,239
220020,428,250,246
220080,428,250,246
220140,428,250,246
220200,428,250,246
220260,428,250,246
220320,428,250,246
220380,428,250,246
220440,428,250,247
220500,428,250,247
220560,428,250,247
220620,428,250,247
220680,428,250,247
220740,428,250,247
220800,428,250,247
220860,428,250,247
220920,428,250,247
220980,428,250,247
221040,428,250,247
221100,428,250,247
221160,428,250,247
221220,428,250,247
221280,428,250,247
221340,428,250,247
221400,428,250,247
221460,428,250,247
221520,428,250,247
221580,428,250,247
221640,428,250,247
221700,428,250,247
221760,428,250,247
221820,428,250,247
221880,428,250,247
221940,428,250,247
222000,428,250,247
222060,428,250,247
222120,428,250,247
222180,428,250,247
222240,428,250,247
222300,428,250,247
222360,428,250,247
222420,428,250,247
222480,428,250,247
222540,428,250,247
222600,428,250,247
222660,428,250,247
222720,428,250,247
222780,428,250,247
222840,428,250,247
222900,428,250,247
222960,428,250,247
223020,428,250,247
223080,428,250,247
223140,428,250,247
223200,428,250,247
223260,428,250,247
223320,428,250,247
223380,428,250,247
223440,428,250,247
223500,428,250,247
223560,428,250,247
223620,428,250,247
223680,428,250,247
223740,428,250,247
223800,428,250,247
223860,428,250,247
223920,428,250,247
223980,428,250,250
224040,428,250,250
224100,428,250,250
224160,428,250,250
224220,428,250,250
224280,428,250,250
224340,428,250,250
224400,428,250,250
224460,428,250,250
224520,428,250,250
224580,428,250,250
224640,428,250,250
224700,428,250,250
224760,428,250,250
224820,428,250,250
224880,428,250,250
224940,428,250,250
225000,428,250,250
225060,428,250,250
225120,428,250,250
225180,428,250,250
225240,428,250,250
225300,428,250,250
225360,428,250,250
225420,428,250,250
225480,428,250,250
225540,428,250,250
225600,428,250,250
225660,428,250,250
225720,428,250,250
225780,428,250,250
225840,428,250,250
225900,428,250,250
225960,428,250,250
226020,428,250,250
226080,428,250,250
226140,428,250,250
226200,428,250,250
226260,428,250,250
226320,428,250,250
226380,428,250,250
226440,428,250,250
226500,428,250,250
226560,428,250,250
