frame,time_remaining,score_a,score_b
213300,497,119,207
213360,497,119,207
213420,497,119,207
213480,497,119,207
213540,497,119,207
213600,497,119,207
213660,497,56,207
213720,496,118,207
213780,496,150,207
213840,496,170,207
213900,496,119,207
213960,496,119,207
214020,496,,207
214080,496,,207
214140,496,,207
214200,496,,207
214260,496,,207
214320,496,84,207
214380,496,198,207
214440,496,198,207
214500,496,194,207
214560,496,195,207
214620,496,198,207
214680,496,197,207
214740,496,198,207
214800,496,198,207
214860,496,190,207
214920,496,,207
214980,496,198,207
215040,496,198,207
215100,496,194,207
215160,496,195,207
215220,496,198,207
215280,496,197,207
215340,496,198,207
215400,496,198,207
215460,496,101,207
215520,496,80,207
215580,496,181,207
215640,496,151,207
215700,496,124,207
215760,496,191,207
215820,496,191,207
215880,496,152,207
215940,496,191,207
216000,496,191,207
216060,496,190,207
216120,496,,207
216180,496,198,207
216240,496,198,207
216300,496,194,207
216360,496,195,207
216420,496,198,207
216480,496,197,207
216540,496,198,207
216600,496,198,207
216660,495,198,207
216720,495,198,207
216780,495,198,233
216840,493,198,233
216900,492,198,233
216960,497,198,233
217020,,198,233
217080,490,198,233
217140,,198,233
217200,,198,233
217260,,88,233
217320,,88,233
217380,,198,233
217440,,198,233
217500,,198,233
217560,,190,233
217620,,,233
217680,,198,233
217740,,198,233
217800,,194,233
217860,,195,233
217920,,198,233
217980,,197,233
218040,,198,233
218100,,198,233
218160,,206,233
218220,,101,233
218280,,203,233
218340,,203,233
218400,,203,233
218460,,203,233
218520,,203,233
218580,,203,233
218640,,203,233
218700,,204,233
218760,,206,233
218820,,206,233
218880,,207,233
218940,,206,233
219000,,203,233
219060,,110,233
219120,,,233
219180,422,,233
219240,427,,233
219300,427,210,233
219360,427,215,233
219420,427,215,233
219480,427,215,233
219540,428,215,233
219600,428,215,233
219660,428,215,234
219720,428,215,233
219780,428,215,236
219840,428,215,237
219900,428,215,236
219960,428,215,233
220020,428,215,246
220080,428,215,241
220140,428,215,243
220200,428,215,243
220260,428,215,244
220320,428,215,246
220380,428,215,246
220440,428,215,247
220500,428,215,246
220560,428,215,243
220620,,,
220680,,,
220740,,,
220800,,,
220860,,,
220920,,,
220980,,,
221040,,,
221100,,,
221160,,,
221220,,,
221280,,,
221340,,,
221400,,,
221460,,,
221520,,,
221580,,,
221640,,,
221700,,,
221760,,,
221820,,,
221880,,,
221940,,,
222000,,,
222060,,,
222120,,,
222180,,,
222240,,,
222300,,,
222360,,,
222420,,,
222480,,,
222540,,,
222600,,,
222660,,,
222720,,,
222780,,,
222840,,,
222900,,,
222960,,,
223020,,,
223080,,,
223140,,,
223200,,,
223260,,,
223320,,,
223380,,,
223440,,,
223500,,,
223560,,,
223620,,,
223680,,,
223740,,,
223800,,,
223860,,,
223920,,,
223980,,215,250
224040,,215,250
224100,,215,250
224160,,215,250
224220,,215,250
224280,,215,250
224340,,215,250
224400,,215,250
224460,,215,250
224520,,215,250
224580,,215,250
224640,,215,250
224700,,215,250
224760,,215,250
224820,,215,250
224880,,215,250
224940,,215,250
225000,,215,250
225060,,215,250
225120,,215,250
225180,,215,250
225240,,215,250
225300,,215,250
225360,,215,250
225420,,,250
225480,,,
225540,,,
225600,,,
225660,,,
225720,,,
225780,,,
225840,,,
225900,,,
225960,,,
226020,,,
226080,,,
226140,,,
226200,,,
226260,,,
226320,,,
226380,,,
226440,,,
226500,,,
226560,,,
